"asv_name","percent_match","kingdom","phylum","class","order","family","genus","species"
"ASV8089_count_4",92.157,"Metazoa","Chordata","Aves","Strigiformes",NA,NA,NA
"ASV7806_count_4",91.304,"Pseudomonadati","Acidobacteriota","Terriglobia","Candidatus Acidiferrales",NA,NA,NA
"ASV8001_count_4",96.875,"Pseudomonadati","Acidobacteriota",NA,NA,NA,NA,NA
"ASV7951_count_4",89.062,"Pseudomonadati","Planctomycetota","Planctomycetia",NA,NA,NA,NA
"ASV7997_count_4",86.282,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV7950_count_4",90.741,NA,NA,"Deltaproteobacteria",NA,NA,NA,NA
"ASV7967_count_4",87.302,NA,NA,NA,NA,NA,NA,NA
"ASV7906_count_4",86.139,"Viridiplantae",NA,NA,NA,NA,NA,NA
"ASV7896_count_4",96.552,"Metazoa","Arthropoda","Arachnida","Araneae","Dysderidae","Parachtes",NA
"ASV7981_count_4",85.981,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV7889_count_4",88.636,"Metazoa","Porifera",NA,NA,NA,NA,NA
"ASV7957_count_4",100,"Metazoa","Arthropoda","Remipedia","Nectiopoda","Speleonectidae","Lasionectes","Lasionectes exleyi"
"ASV7834_count_4",89.163,"Metazoa","Nematoda","Chromadorea",NA,NA,NA,NA
"ASV7898_count_4",94.286,"Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae",NA,NA
"ASV8104_count_4",95.5715,"Metazoa","Mollusca","Bivalvia","Venerida","Veneridae","Dosinia",NA
"ASV8322_count_4",97.304,NA,NA,"Eustigmatophyceae","Eustigmatales","Chlorobotryaceae","Vischeria",NA
"ASV8362_count_4",91.667,"Bacillati","Bacillota","Bacilli","Bacillales",NA,NA,NA
"ASV8167_count_4",86.86325,"Fungi",NA,NA,NA,NA,NA,NA
"ASV8227_count_4",90.347,"Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV8294_count_4",86.361,"Fungi",NA,NA,NA,NA,NA,NA
"ASV8370_count_4",87.456,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8438_count_4",100,"Metazoa","Echinodermata","Ophiuroidea","Amphilepidida","Ophiolepididae","Ophiozonella","Ophiozonella stellata"
"ASV8394_count_4",100,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Novispirillaceae","Haematospirillum","Haematospirillum jordaniae"
"ASV8376_count_4",85.234,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV8208_count_4",88.235,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV8170_count_4",86.792,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV8440_count_4",86.066,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV8178_count_4",91.566,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8151_count_4",90.385,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8380_count_4",86.69775,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8384_count_4",91.457,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8157_count_4",97.7695,NA,"Oomycota","Peronosporomycetes","Peronosporales","Peronosporaceae","Phytophthora",NA
"ASV8455_count_4",85.644,NA,NA,NA,NA,NA,NA,NA
"ASV8348_count_4",85.075,NA,NA,NA,NA,NA,NA,NA
"ASV8449_count_4",86.517,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8334_count_4",91.56,NA,"Evosea","Eumycetozoa","Physariida",NA,NA,NA
"ASV8454_count_4",87.77,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV8337_count_4",87.7036666666667,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8283_count_4",87.013,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8217_count_4",92.327,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8281_count_4",85.075,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8234_count_4",96.875,"Metazoa","Arthropoda","Insecta","Hymenoptera",NA,NA,NA
"ASV8465_count_4",89.062,"Metazoa","Arthropoda","Insecta",NA,NA,NA,NA
"ASV8469_count_4",90.777,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8374_count_4",86.48225,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8344_count_4",88.0865,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8462_count_4",100,"Bacillati","Actinomycetota","Actinomycetes","Propionibacteriales","Actinopolymorphaceae","Actinopolymorpha","Actinopolymorpha singaporensis"
"ASV8369_count_4",100,"Metazoa","Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",NA
"ASV8184_count_4",100,NA,NA,NA,NA,NA,NA,NA
"ASV8466_count_4",89.7848571428571,"Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV8310_count_4",96.491,"Bacillati","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium",NA
"ASV8247_count_4",91.912,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Acetobacterales",NA,NA,NA
"ASV8210_count_4",88.442,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8427_count_4",89.8495,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8441_count_4",92.725,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8391_count_4",94.236,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"ASV8160_count_4",88.972,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8430_count_4",88.3038571428571,"Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV8345_count_4",88.4475,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV8372_count_4",85.8426666666667,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8354_count_4",88.4988461538462,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV8285_count_4",92.135,"Bacillati","Actinomycetota","Actinomycetes","Micrococcales",NA,NA,NA
"ASV8431_count_4",99.51,"Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Technomyrmex","Technomyrmex vitiensis"
"ASV8250_count_4",91.429,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV8311_count_4",100,"Metazoa","Arthropoda","Insecta",NA,NA,NA,NA
"ASV8414_count_4",100,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Croceicoccus","Croceicoccus marinus"
"ASV8252_count_4",97.2456666666667,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV8400_count_4",97.222,"Bacillati","Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","Tumebacillus algifaecis"
"ASV8308_count_4",88.6662,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV8219_count_4",86.813,"Fungi",NA,NA,NA,NA,NA,NA
"ASV8323_count_4",90.148,"Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV8292_count_4",87.2386666666667,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV8303_count_4",88.281,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8444_count_4",92.453,"Metazoa","Chordata","Actinopteri","Syngnathiformes",NA,NA,NA
"ASV8265_count_4",100,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus",NA
"ASV8245_count_4",87.26075,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV8381_count_4",89.294,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV8446_count_4",90.058,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV8215_count_4",88.424,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV8373_count_4",94.286,"Metazoa","Arthropoda","Malacostraca","Decapoda","Penaeidae",NA,NA
"ASV8197_count_4",90.977,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8375_count_4",100,"Metazoa","Chordata","Lepidosauria","Squamata","Gekkonidae","Mediodactylus","Mediodactylus kotschyi"
"ASV8426_count_4",96.875,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",NA
"ASV8371_count_4",86.364,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8154_count_4",87.01,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8191_count_4",86.814,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV8423_count_4",92.1806,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8277_count_4",92.869,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8189_count_4",93.1958333333333,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV8174_count_4",92.6695,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8295_count_4",95.274,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV8188_count_4",91.517,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8436_count_4",91.874,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8424_count_4",94,"Bacillati","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae",NA,NA
"ASV8399_count_4",90.855,"Bacillati","Actinomycetota","Actinomycetes",NA,NA,NA,NA
"ASV8148_count_4",85.885,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8364_count_4",89.458,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8397_count_4",100,"Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Zymobacter","Zymobacter palmae"
"ASV8301_count_4",96.078,"Bacillati","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Gryllotalpicola",NA
"ASV8269_count_4",90.64,"Metazoa","Arthropoda","Arachnida",NA,NA,NA,NA
"ASV8335_count_4",85.088,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8379_count_4",94.872,"Bacillati","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae",NA,NA
"ASV8447_count_4",86.2075,NA,NA,NA,NA,NA,NA,NA
"ASV8413_count_4",91.667,"Metazoa","Chordata","Lepidosauria","Squamata",NA,NA,NA
"ASV8145_count_4",90.698,"Metazoa","Arthropoda","Insecta",NA,NA,NA,NA
"ASV8225_count_4",91.175,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8153_count_4",91.75,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8306_count_4",91.542,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8201_count_4",92.5095,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8156_count_4",89.3614,"Metazoa","Chordata",NA,NA,NA,NA,NA
"ASV8453_count_4",97.561,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus metallidurans"
"ASV8226_count_4",90.0735,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV8442_count_4",96.9805,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV8313_count_4",89.453,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8383_count_4",97.143,"Metazoa","Arthropoda","Insecta","Coleoptera","Dytiscidae","Hydroporus","Hydroporus sp. IBE<ESP> AV45"
"ASV8198_count_4",88.659625,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8417_count_4",92.683,"Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Oceanospirillales",NA,NA,NA
"ASV8150_count_4",89.538,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8346_count_4",86.196,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8304_count_4",90.661,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8445_count_4",87.8485,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8230_count_4",88.235,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8229_count_4",90.8085,"Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"ASV8163_count_4",100,"Metazoa","Mollusca","Bivalvia","Unionida","Unionidae","Pyganodon","Pyganodon grandis"
"ASV8259_count_4",95.918,"Bacillati","Actinomycetota","Actinomycetes","Streptosporangiales","Thermomonosporaceae","Thermomonospora",NA
"ASV8470_count_4",95.274,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV8437_count_4",86.047,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8240_count_4",94,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV8291_count_4",100,NA,NA,NA,NA,NA,NA,NA
"ASV8288_count_4",100,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae","Dechloromonas","Dechloromonas sp."
"ASV8166_count_4",87.143,NA,NA,NA,NA,NA,NA,NA
"ASV8165_count_4",91.42175,NA,"Oomycota","Saprolegniomycetes","Saprolegniales",NA,NA,NA
"ASV8275_count_4",100,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,"Rhizobiales bacterium IMCC20636"
"ASV8220_count_4",97.436,"Metazoa","Arthropoda","Diplopoda","Sphaerotheriida","Sphaerotheriidae","Zoosphaerium","Zoosphaerium sp. 4 TW-2021"
"ASV8321_count_4",88.6975,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8439_count_4",90.6823333333333,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8435_count_4",85.398,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8366_count_4",100,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV8267_count_4",90.074,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8412_count_4",90.476,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8266_count_4",87.64,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV8418_count_4",86.861,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV8416_count_4",100,"Metazoa","Arthropoda","Insecta","Psocodea","Menoponidae","Myrsidea","Myrsidea seminuda"
"ASV8463_count_4",86.7513333333333,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8468_count_4",85.283,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8396_count_4",86.747,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8411_count_4",85,NA,NA,NA,NA,NA,NA,NA
"ASV8212_count_4",100,"Metazoa","Arthropoda","Arachnida","Araneae","Leptonetidae","Longileptoneta","Longileptoneta jangseongensis"
"ASV8320_count_4",90.244,"Methanobacteriati","Methanobacteriota","Halobacteria",NA,NA,NA,NA
"ASV8192_count_4",86.735,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV8360_count_4",88.158,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV8312_count_4",86.473,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8343_count_4",90.186,NA,"Tubulinea","Elardia",NA,NA,NA,NA
"ASV8386_count_4",86.408,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV8222_count_4",96,"Metazoa","Arthropoda","Insecta","Coleoptera","Carabidae","Cyclotrachelus",NA
"ASV8406_count_4",97.059,"Bacillati","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter oryzae"
"ASV8471_count_4",86.0946666666667,"Fungi",NA,NA,NA,NA,NA,NA
"ASV8199_count_4",88.71,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8290_count_4",89.655,NA,"Tubulinea","Elardia",NA,NA,NA,NA
"ASV8407_count_4",95.918,"Bacillati","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Embleya",NA
"ASV8194_count_4",89.461,"Viridiplantae","Chlorophyta","Trebouxiophyceae",NA,NA,NA,NA
"ASV8270_count_4",87.778,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV8257_count_4",87.291,"Viridiplantae","Streptophyta",NA,NA,NA,NA,NA
"ASV8338_count_4",90.086,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8448_count_4",85.714,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV8355_count_4",100,"Pseudomonadati","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae",NA,"uncultured Acidobacteriaceae bacterium"
"ASV8182_count_4",88.732,"Metazoa","Platyhelminthes",NA,NA,NA,NA,NA
"ASV8300_count_4",85.049,"Fungi",NA,NA,NA,NA,NA,NA
"ASV8195_count_4",99.755,"Metazoa","Nematoda","Chromadorea","Rhabditida","Aphelenchoididae","Bursaphelenchus","Bursaphelenchus cocophilus"
"ASV8457_count_4",100,"Metazoa","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum candidum"
"ASV8179_count_4",86.538,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV8242_count_4",92.754,"Metazoa","Arthropoda","Ostracoda","Podocopida",NA,NA,NA
"ASV8549_count_3",86.371,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV8480_count_4",88.6436666666667,"Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV8711_count_3",87.5,"Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV8794_count_3",94.118,"Metazoa","Echinodermata","Ophiuroidea","Amphilepidida","Ophiactidae",NA,NA
"ASV8534_count_4",88.395,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8619_count_3",87.4578888888889,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8736_count_3",87.2695,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8708_count_3",92.072,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8681_count_3",90.4,"Bacillati","Actinomycetota","Actinomycetes",NA,NA,NA,NA
"ASV8597_count_3",87.99,"Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV8593_count_3",100,"Bacillati","Cyanobacteriota","Cyanophyceae","Synechococcales","Prochlorococcaceae","Cyanobium","Cyanobium sp. NIES-981"
"ASV8563_count_3",93.023,"Pseudomonadati","Pseudomonadota","Betaproteobacteria",NA,NA,NA,NA
"ASV8683_count_3",86.8955,NA,NA,NA,NA,NA,NA,NA
"ASV8615_count_3",90.361,"Bacillati","Actinomycetota","Actinomycetes",NA,NA,NA,NA
"ASV8589_count_3",88.889,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8820_count_3",90.31075,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8627_count_3",92.839,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8784_count_3",88.0794444444444,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV8606_count_3",86.477,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV8519_count_4",99.464,"Metazoa","Arthropoda","Collembola","Entomobryomorpha","Entomobryidae",NA,"Entomobryidae sp. sc_04935"
"ASV8523_count_4",94.118,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae",NA,NA
"ASV8603_count_3",89.46,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8738_count_3",88.432,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV8510_count_4",96.875,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8707_count_3",93.617,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV8741_count_3",88.462,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8802_count_3",91.341,NA,"Bacillariophyta","Bacillariophyceae","Cymbellales",NA,NA,NA
"ASV8566_count_3",91.832,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Acetobacterales",NA,NA,NA
"ASV8713_count_3",87.745,NA,"Oomycota",NA,NA,NA,NA,NA
"ASV8787_count_3",86.718,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8725_count_3",92.453,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Burkholderiales",NA,NA,NA
"ASV8542_count_3",94.444,"Metazoa","Mollusca","Gastropoda","Lepetellida","Fissurellidae",NA,NA
"ASV8807_count_3",91.513,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Caulobacterales",NA,NA,NA
"ASV8829_count_3",86.4945,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8828_count_3",91.022,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"ASV8560_count_3",96.2963333333333,"Metazoa","Arthropoda","Insecta","Coleoptera",NA,NA,NA
"ASV8492_count_4",88.235,"Bacillati","Bacillota",NA,NA,NA,NA,NA
"ASV8677_count_3",85.4345,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV8818_count_3",95.833,"Metazoa","Arthropoda","Insecta","Diptera","Cecidomyiidae",NA,NA
"ASV8706_count_3",86.383,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8831_count_3",97.928375,"Metazoa","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma",NA
"ASV8512_count_4",88.3983333333333,NA,"Oomycota",NA,NA,NA,NA,NA
"ASV8675_count_3",98.889,"Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Macalpinomyces","Macalpinomyces bursus"
"ASV8653_count_3",93.532,"Pseudomonadati","Pseudomonadota","Betaproteobacteria",NA,NA,NA,NA
"ASV8663_count_3",90.541,"Metazoa","Mollusca","Gastropoda",NA,NA,NA,NA
"ASV8788_count_3",85.539,NA,NA,NA,NA,NA,NA,NA
"ASV8556_count_3",100,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia pipientis"
"ASV8487_count_4",94.06425,NA,"Oomycota","Peronosporomycetes",NA,NA,NA,NA
"ASV8703_count_3",88.556,"Fungi","Basidiomycota",NA,NA,NA,NA,NA
"ASV8630_count_3",87.1543333333333,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8546_count_3",100,"Bacillati","Actinomycetota","Actinomycetes","Micrococcales",NA,NA,NA
"ASV8482_count_4",92.647,NA,"Rhodophyta","Bangiophyceae","Cyanidiales",NA,NA,NA
"ASV8567_count_3",90.20625,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV8493_count_4",90.133,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV8575_count_3",100,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium","Janthinobacterium sp. J1-1"
"ASV8570_count_3",87.961,NA,"Oomycota",NA,NA,NA,NA,NA
"ASV8742_count_3",87.36325,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8646_count_3",92.982,"Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA
"ASV8734_count_3",87.692,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV8773_count_3",91.5425,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8724_count_3",91.3606666666667,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8498_count_4",92.2756666666667,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV8541_count_3",90.5331666666667,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8816_count_3",89.498,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8569_count_3",85.366,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8505_count_4",85.48925,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8598_count_3",89.8374,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8633_count_3",94.7133333333333,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV8673_count_3",86.0405,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8726_count_3",86.738,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8648_count_3",91.525,"Bacillati","Chloroflexota","Chloroflexia","Chloroflexales",NA,NA,NA
"ASV8821_count_3",97.778,"Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Megalomyrmex","Megalomyrmex sp. AEV4231"
"ASV8544_count_3",91.935,"Metazoa","Nemertea","Pilidiophora","Heteronemertea",NA,NA,NA
"ASV8826_count_3",91.304,"Metazoa","Mollusca","Gastropoda",NA,NA,NA,NA
"ASV8553_count_3",93.548,"Bacillati","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae",NA,NA
"ASV8640_count_3",87.5475,"Metazoa","Arthropoda",NA,NA,NA,NA,NA
"ASV8524_count_4",97.368,"Metazoa","Arthropoda","Insecta","Coleoptera","Curculionidae",NA,NA
"ASV8616_count_3",90.933,"Fungi","Basidiomycota","Tremellomycetes",NA,NA,NA,NA
"ASV8814_count_3",88.696,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8543_count_3",87.6275,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV8472_count_4",100,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia",NA
"ASV8501_count_4",91.667,NA,NA,"Phaeophyceae","Tilopteridales",NA,NA,NA
"ASV8483_count_4",90.3683333333333,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV8767_count_3",90.3336,"Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV8582_count_3",93.617,"Metazoa","Arthropoda","Insecta","Hymenoptera","Agaonidae",NA,NA
"ASV8623_count_3",89.992,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8473_count_4",90.613,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV8625_count_3",100,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV8662_count_3",85.278,"Pseudomonadati",NA,NA,NA,NA,NA,NA
